z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
1.048177083333e+01	-2.965264160443e+00	-3.008454530565e+00	-3.152246216570e-06	-3.972703107165e-06	-7.143073100001e-20	-7.082453474855e-38
1.057291666667e+01	-2.783901281109e+00	-2.826315861326e+00	-1.704503332183e-06	-2.243621693113e-06	-1.472434029262e-20	-5.800280369736e-38
1.066406250000e+01	-2.693157554012e+00	-2.734781530327e+00	-4.619538791741e-07	-7.524991798724e-07	-7.007492364939e-20	-3.662884596427e-38
1.075520833333e+01	-2.679698353132e+00	-2.720539544949e+00	1.236960480820e-06	1.137231283625e-06	-2.966665223446e-20	-8.892558751203e-39
1.084635416667e+01	-2.687854007054e+00	-2.727911556127e+00	5.659794729825e-06	5.772215115602e-06	1.997283698734e-21	6.036575466197e-39
1.093750000000e+01	-2.660693881878e+00	-2.699981484463e+00	1.753255176962e-05	1.813983024619e-05	-4.073049037458e-20	9.893241775804e-39
1.102864583333e+01	-2.590214345557e+00	-2.628733198311e+00	4.299766947730e-05	4.505524795502e-05	-5.374778095784e-20	4.107831920578e-39
1.111979166667e+01	-2.507790939322e+00	-2.545557920975e+00	8.416256689028e-05	8.988353651992e-05	-2.440216305459e-20	-3.163057548873e-39
1.121093750000e+01	-2.442263013537e+00	-2.479275915645e+00	1.319415893665e-04	1.445929574888e-04	-9.065962127140e-21	-1.551581670692e-38
1.130208333333e+01	-2.400023038269e+00	-2.436294853900e+00	1.671216431323e-04	1.882224069509e-04	2.529181907932e-20	-3.268600160015e-38
1.139322916667e+01	-2.367109294213e+00	-2.402639437071e+00	1.734766133276e-04	1.985328587891e-04	6.803084712350e-20	-5.660843799096e-38
1.148437500000e+01	-2.319403179822e+00	-2.354209989912e+00	1.496057970054e-04	1.684485321729e-04	-1.097499100048e-20	-7.927079059950e-38
1.157552083333e+01	-2.240559892880e+00	-2.274644638081e+00	1.074710457494e-04	1.119145653798e-04	1.649950614225e-20	-9.791527327288e-38
1.166666666667e+01	-2.167021564608e+00	-2.200399851697e+00	6.304980111424e-05	5.454374463385e-05	-6.045120549581e-20	-1.185560033328e-37
1.175781250000e+01	-2.128825881384e+00	-2.161505835426e+00	2.794433033351e-05	1.692095523058e-05	-1.059948423850e-20	-1.448253785357e-37
1.184895833333e+01	-2.169152079087e+00	-2.201157626484e+00	5.147928571705e-06	2.142635959783e-06	-6.381395037731e-20	-1.808509553437e-37
1.194010416667e+01	-2.303521828825e+00	-2.334860582710e+00	-8.723327149434e-06	-2.147701771433e-06	-2.369524697505e-20	-2.296689647399e-37
1.203125000000e+01	-2.478930167024e+00	-2.509620180935e+00	-1.756961103614e-05	-8.955737541094e-06	-6.409102069646e-20	-2.944427493146e-37
1.212239583333e+01	-2.654423394216e+00	-2.684465588625e+00	-2.289503463661e-05	-2.012112710756e-05	-5.022184104513e-20	-3.780954554593e-37
1.221354166667e+01	-2.821452348033e+00	-2.850865855406e+00	-2.481238469104e-05	-2.852824685558e-05	-8.897927508573e-20	-4.856963459109e-37
1.230468750000e+01	-2.959338341909e+00	-2.988130247334e+00	-2.351192962422e-05	-2.825916531414e-05	-9.016347413270e-21	-6.168761273991e-37
1.239583333333e+01	-3.044057499501e+00	-3.072248789039e+00	-1.956119274560e-05	-2.046930181680e-05	-5.255323686796e-20	-7.823440183443e-37
1.248697916667e+01	-3.062401462383e+00	-3.089997481162e+00	-1.356334655234e-05	-1.058103697375e-05	-7.181116501357e-20	-9.931659364127e-37
1.257812500000e+01	-3.021142331723e+00	-3.048158140537e+00	-6.282705420516e-06	-2.606993887297e-06	-6.675020113858e-20	-1.263664342048e-36
1.266927083333e+01	-2.933780533985e+00	-2.960210188254e+00	1.070211735543e-06	3.024268490724e-06	-4.449805256177e-20	-1.608191515198e-36
1.276041666667e+01	-2.811491492968e+00	-2.837341307850e+00	6.949776834638e-06	7.362072724326e-06	-7.758592030496e-20	-2.050994115063e-36
