z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
1.631510416667e+01	-7.129183485735e-01	2.622956552546e-01	-1.982716589805e-03	-6.449036084363e-03	2.545858453472e-20	-4.415989018607e-27
1.640625000000e+01	-5.536467961932e-01	3.663683510402e-01	-2.314890066338e-03	-6.813874874919e-03	4.993224360476e-20	-1.753388622861e-26
1.649739583333e+01	-4.504236621082e-01	4.098152577484e-01	-2.649177544902e-03	-7.140880142187e-03	5.543894858145e-20	-7.406016153477e-26
1.658854166667e+01	-3.859778102024e-01	4.094779122234e-01	-2.920862244535e-03	-7.521034961562e-03	4.699790149739e-20	-3.328544026505e-25
1.667968750000e+01	-3.531286494411e-01	3.722220405136e-01	-3.109265752396e-03	-8.029405772142e-03	8.324666346766e-20	-1.591627987037e-24
1.677083333333e+01	-3.429684564034e-01	3.067034819808e-01	-3.277340810543e-03	-8.623454799947e-03	1.182062984930e-20	-8.091662697016e-24
1.686197916667e+01	-3.454379774720e-01	2.227949716409e-01	-3.466128693218e-03	-9.101777997825e-03	1.563420495063e-21	-4.368629754258e-23
1.695312500000e+01	-3.539464189090e-01	1.269223926336e-01	-3.607585096487e-03	-9.165259577249e-03	3.034476215668e-20	-2.502109052522e-22
1.704427083333e+01	-3.640441508269e-01	2.359352288588e-02	-3.595774348926e-03	-8.638810941863e-03	3.709842202196e-20	-1.517257353850e-21
1.713541666667e+01	-3.649714841219e-01	-7.609790276762e-02	-3.400227418000e-03	-7.643933252328e-03	3.083642697982e-20	-9.713634949861e-21
1.722656250000e+01	-3.571858783522e-01	-1.719569641150e-01	-3.068234750565e-03	-6.440864387021e-03	9.198340443574e-21	-6.538578233559e-20
1.731770833333e+01	-3.440345015297e-01	-2.664538570529e-01	-2.662939098230e-03	-5.144826132709e-03	-4.356714956498e-19	-4.601981571531e-19
1.740885416667e+01	-3.187250989991e-01	-3.515531460829e-01	-2.222519480192e-03	-3.689104877262e-03	-3.205340226471e-18	-3.361914973289e-18
1.750000000000e+01	-2.748360240975e-01	-4.191412872550e-01	-1.751312711083e-03	-2.020408836634e-03	-2.425635740457e-17	-2.525581183546e-17
