z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
1.266927083333e+01	-2.933780533985e+00	-2.970415499824e+00	1.070211735543e-06	1.313522981414e-05	-4.449805256177e-20	-1.590349351260e-36
1.276041666667e+01	-2.811491492968e+00	-2.847821535995e+00	6.949776834638e-06	1.011698469181e-05	-7.758592030496e-20	-2.029732144744e-36
1.285156250000e+01	-2.698457266310e+00	-2.734479836794e+00	9.780691259323e-06	4.058028874981e-06	-2.343825208947e-20	-2.592193638157e-36
1.294270833333e+01	-2.638229306570e+00	-2.673958692439e+00	8.500267413440e-06	1.203099679272e-06	-5.794088596630e-20	-3.310968036373e-36
1.303385416667e+01	-2.646258935097e+00	-2.681695519702e+00	3.163382819984e-06	1.178415292036e-06	-6.699354497986e-20	-4.229688990568e-36
1.312500000000e+01	-2.706611535747e+00	-2.741764426724e+00	-5.260548029090e-06	-7.537148515658e-09	-9.833005156311e-20	-5.399478549748e-36
1.321614583333e+01	-2.774678068429e+00	-2.809537988495e+00	-1.561569843655e-05	-5.684675664513e-06	-5.136695568974e-20	-6.898605313435e-36
1.330729166667e+01	-2.813283741033e+00	-2.847861102342e+00	-2.694360380297e-05	-1.646927536820e-05	-1.043190006179e-19	-8.803842272646e-36
1.339843750000e+01	-2.854655377321e+00	-2.888940130007e+00	-3.836616251715e-05	-3.070533252074e-05	-5.610355655191e-20	-1.122155830699e-35
1.348958333333e+01	-2.927472542920e+00	-2.961471183326e+00	-4.910285955743e-05	-4.618350456693e-05	-3.819774173133e-20	-1.428848899345e-35
1.358072916667e+01	-3.022050196874e+00	-3.055759653900e+00	-5.871170590549e-05	-6.138094296075e-05	-7.411594535600e-20	-1.819960339748e-35
1.367187500000e+01	-3.103953430195e+00	-3.137389302883e+00	-6.719800013954e-05	-7.585173176793e-05	-6.450262818555e-20	-2.323429501641e-35
1.376302083333e+01	-3.155719926311e+00	-3.188884798595e+00	-7.477035770214e-05	-8.978001879298e-05	-7.120427138053e-21	-2.977424574091e-35
1.385416666667e+01	-3.173009827723e+00	-3.205920515769e+00	-8.165503404605e-05	-1.034846282396e-04	-7.024961450587e-20	-3.831913773083e-35
1.394531250000e+01	-3.189079774176e+00	-3.221736883561e+00	-8.810642763627e-05	-1.169765589010e-04	-2.292962233516e-20	-4.946222560808e-35
1.403645833333e+01	-3.232216207812e+00	-3.264633365045e+00	-9.449282045855e-05	-1.300242605372e-04	-2.731774244450e-20	-6.454618650708e-35
1.412760416667e+01	-3.291190752658e+00	-3.323361837004e+00	-1.013997087681e-04	-1.426820416801e-04	-2.856941903695e-20	-8.556775112039e-35
1.421875000000e+01	-3.308125326283e+00	-3.340062569398e+00	-1.103147345629e-04	-1.565012535421e-04	-7.512298288597e-21	-1.156637098041e-34
1.430989583333e+01	-3.227962366422e+00	-3.259668694825e+00	-1.248875486600e-04	-1.753349150707e-04	5.168166612108e-20	-1.599373928734e-34
1.440104166667e+01	-3.063025689638e+00	-3.094526828222e+00	-1.511582484654e-04	-2.042228932745e-04	-2.336660270515e-20	-2.270724228313e-34
1.449218750000e+01	-2.885282401618e+00	-2.916587298664e+00	-1.935868836252e-04	-2.440650692577e-04	4.149910278452e-20	-3.317803306899e-34
1.458333333333e+01	-2.785482061195e+00	-2.816610180471e+00	-2.469234679620e-04	-2.855944645425e-04	1.832744741019e-20	-5.001371080390e-34
1.467447916667e+01	-2.811883665132e+00	-2.842831614473e+00	-2.923720011447e-04	-3.149910946397e-04	3.023649134799e-20	-7.786531742098e-34
1.476562500000e+01	-2.923668666788e+00	-2.954445974965e+00	-3.097522342441e-04	-3.339056306256e-04	-1.100202894943e-20	-1.253203968304e-33
1.485677083333e+01	-3.061622805757e+00	-3.092229734430e+00	-3.004516032767e-04	-3.618183608221e-04	-5.788966568876e-21	-2.084349003862e-33
1.494791666667e+01	-3.204329662243e+00	-3.234807167383e+00	-2.929830647819e-04	-4.015704568187e-04	-2.405047809163e-20	-3.600743106703e-33
1.503906250000e+01	-3.343825591068e+00	-3.374230283608e+00	-3.138337619610e-04	-4.210826134971e-04	4.907531025562e-21	-6.480633320452e-33
1.513020833333e+01	-3.479216654829e+00	-3.509605467084e+00	-3.564514559316e-04	-3.973134530561e-04	-7.310732738793e-21	-1.218342833128e-32
1.522135416667e+01	-3.601499122480e+00	-3.631870016315e+00	-3.943631769050e-04	-3.584548290187e-04	2.724798526140e-20	-2.394848926139e-32
1.531250000000e+01	-3.661082826760e+00	-3.691427986009e+00	-4.192952833166e-04	-3.503221523599e-04	4.039256243232e-20	-4.931006983048e-32
1.540364583333e+01	-3.597113853753e+00	-3.627429282582e+00	-4.508212204643e-04	-3.763337938778e-04	8.215837810005e-20	-1.064229960530e-31
1.549479166667e+01	-3.404079533265e+00	-3.434384768273e+00	-5.181841461215e-04	-4.142586430352e-04	2.966971779236e-20	-2.412208811272e-31
1.558593750000e+01	-3.113770042819e+00	-3.144050701774e+00	-6.420258141822e-04	-4.826371302726e-04	4.864761458570e-20	-5.745115433803e-31
1.567708333333e+01	-2.781145923898e+00	-2.811389662028e+00	-8.158308445487e-04	-6.259130839005e-04	2.264450209015e-20	-1.440735093196e-30
1.576822916667e+01	-2.458705303653e+00	-2.488926367520e+00	-9.902644051930e-04	-8.195179916575e-04	2.050420517997e-20	-3.807328616135e-30
1.585937500000e+01	-2.145207499798e+00	-2.175524208089e+00	-1.099288416768e-03	-9.496198895313e-04	2.341216288250e-20	-1.062121285740e-29
1.595052083333e+01	-1.824433589282e+00	-1.854994031267e+00	-1.140219108257e-03	-9.346491004539e-04	1.940542932267e-20	-3.130599362442e-29
1.604166666667e+01	-1.497098974825e+00	-1.527987907591e+00	-1.209073849628e-03	-8.543037807985e-04	1.812767649444e-20	-9.766447459330e-29
1.613281250000e+01	-1.188679970466e+00	-1.219831970014e+00	-1.394114019545e-03	-8.923188189488e-04	6.161610281332e-20	-3.229284928641e-28
1.622395833333e+01	-9.268940483288e-01	-9.581998491307e-01	-1.672262018769e-03	-1.133201938010e-03	1.439868036166e-20	-1.133183709152e-27
1.631510416667e+01	-7.129183485735e-01	-7.443044053731e-01	-1.982716589805e-03	-1.468370430673e-03	2.545858453472e-20	-4.223764861214e-27
1.640625000000e+01	-5.536467961932e-01	-5.851133056249e-01	-2.314890066338e-03	-1.706960364931e-03	4.993224360476e-20	-1.673829789165e-26
1.649739583333e+01	-4.504236621082e-01	-4.819374121175e-01	-2.649177544902e-03	-1.740282731591e-03	5.543894858145e-20	-7.054461726110e-26
1.658854166667e+01	-3.859778102024e-01	-4.174059741857e-01	-2.920862244535e-03	-1.614556471687e-03	4.699790149739e-20	-3.162819587187e-25
1.667968750000e+01	-3.531286494411e-01	-3.841636494835e-01	-3.109265752396e-03	-1.480260181552e-03	8.324666346766e-20	-1.508380054436e-24
1.677083333333e+01	-3.429684564034e-01	-3.731901515423e-01	-3.277340810543e-03	-1.443296162494e-03	1.182062984930e-20	-7.648261187726e-24
1.686197916667e+01	-3.454379774720e-01	-3.743523439723e-01	-3.466128693218e-03	-1.428696799699e-03	1.563420495063e-21	-4.120513380538e-23
1.695312500000e+01	-3.539464189090e-01	-3.810360267751e-01	-3.607585096487e-03	-1.274282264290e-03	3.034476215668e-20	-2.354415155560e-22
1.704427083333e+01	-3.640441508269e-01	-3.887601981902e-01	-3.595774348926e-03	-1.046198151129e-03	3.709842202196e-20	-1.424805006711e-21
1.713541666667e+01	-3.649714841219e-01	-3.868766003491e-01	-3.400227418000e-03	-1.100429692098e-03	3.083642697982e-20	-9.096805149096e-21
1.722656250000e+01	-3.571858783522e-01	-3.760492409888e-01	-3.068234750565e-03	-1.638161287560e-03	9.198340443574e-21	-6.109612967353e-20
1.731770833333e+01	-3.440345015297e-01	-3.599115335523e-01	-2.662939098230e-03	-2.330003122447e-03	-4.356714956498e-19	-4.287031158423e-19
1.740885416667e+01	-3.187250989991e-01	-3.318716526124e-01	-2.222519480192e-03	-2.612521175628e-03	-3.205340226471e-18	-3.125473928476e-18
1.750000000000e+01	-2.748360240975e-01	-2.856314543442e-01	-1.751312711083e-03	-2.364967376198e-03	-2.425635740457e-17	-2.342012874106e-17
1.759114583333e+01	-2.116211609500e-01	-2.204732997868e-01	-1.258772092362e-03	-2.058742166637e-03	-1.855544388947e-16	-1.787597025854e-16
1.768229166667e+01	-1.387093857514e-01	-1.460333541470e-01	-8.118908075310e-04	-2.149870176832e-03	-1.423489268168e-15	-1.369410883654e-15
1.777343750000e+01	-7.228705303437e-02	-7.841189461736e-02	-5.023419353052e-04	-2.527079471849e-03	-1.082720107463e-14	-1.040195199276e-14
1.786458333333e+01	-2.500246724503e-02	-3.020372155687e-02	-3.355510657551e-04	-2.689217301189e-03	-8.026874428427e-14	-7.702639152635e-14
1.795572916667e+01	4.855751344589e-03	3.038566088798e-04	-2.176616291104e-04	-2.341582008312e-03	-5.726871319868e-13	-5.486651199425e-13
1.804687500000e+01	2.769830380389e-02	2.345196607764e-02	-8.194271083436e-05	-1.650237715666e-03	-3.863686995597e-12	-3.698041973212e-12
1.813802083333e+01	4.367463283339e-02	3.941459606760e-02	4.297263662842e-05	-9.793810221159e-04	-2.438356468337e-11	-2.329263329278e-11
1.822916666667e+01	5.408745718541e-02	4.958454283825e-02	9.885022212058e-05	-5.580112706318e-04	-1.415940878961e-10	-1.351544218894e-10
1.832031250000e+01	6.064994629887e-02	5.583121187238e-02	7.153423669088e-05	-4.030154421316e-04	-7.504686643162e-10	-7.147190114868e-10
1.841145833333e+01	6.453745207394e-02	5.940791003999e-02	-9.701475945886e-07	-4.177728089395e-04	-3.576670661419e-09	-3.403974058022e-09
1.850260416667e+01	6.658943705908e-02	6.117307123608e-02	-5.848630644448e-05	-4.904958556080e-04	-1.524935720731e-08	-1.447637970127e-08
1.859375000000e+01	6.749555946424e-02	6.176502636203e-02	-6.090582483510e-05	-5.305480791628e-04	-5.744357309617e-08	-5.449254142644e-08
1.868489583333e+01	6.756236816069e-02	6.153091031232e-02	-2.276312192700e-05	-4.851495922692e-04	-1.910047747700e-07	-1.806861995627e-07
1.877604166667e+01	6.707879806288e-02	6.085826398853e-02	5.537026276232e-06	-3.699913008980e-04	-5.565994781987e-07	-5.260974664535e-07
1.886718750000e+01	6.610518663904e-02	5.992223510168e-02	-3.262390919210e-06	-2.735894915245e-04	-1.431257603038e-06	-1.348654174476e-06
1.895833333333e+01	6.486781421344e-02	5.890663493859e-02	-3.750843917249e-05	-2.868243411722e-04	-3.258545925495e-06	-3.067569065432e-06
1.904947916667e+01	6.342059561583e-02	5.772949134579e-02	-7.116544278869e-05	-3.908965076538e-04	-6.698021531445e-06	-6.282918906482e-06
1.914062500000e+01	6.196754992748e-02	5.643739202852e-02	-7.763151567089e-05	-4.268037439984e-04	-1.261263906685e-05	-1.181567470868e-05
1.923177083333e+01	6.048452200073e-02	5.500984251717e-02	-4.880742585060e-05	-2.471054039938e-04	-2.218595304501e-05	-2.070144581268e-05
1.932291666667e+01	5.906687316166e-02	5.362130871752e-02	-6.987575800181e-06	8.805931836271e-05	-3.645232575401e-05	-3.396329562463e-05
1.941406250000e+01	5.761091708809e-02	5.226266098483e-02	2.591469888419e-05	3.495934551686e-04	-5.587730707026e-05	-5.188786806637e-05
1.950520833333e+01	5.620034992737e-02	5.100463170308e-02	5.299390330789e-05	3.835286667965e-04	-7.957687787844e-05	-7.383494718797e-05
1.959635416667e+01	5.475403499544e-02	4.973662794293e-02	8.407546858658e-05	2.453212389111e-04	-1.066863095062e-04	-9.879561668271e-05
1.968750000000e+01	5.336208421681e-02	4.849801811952e-02	1.193073220171e-04	1.091357639715e-04	-1.367432005154e-04	-1.266411207334e-04
1.977864583333e+01	5.193668118607e-02	4.721116994663e-02	1.565885756472e-04	9.517041018382e-05	-1.711611671581e-04	-1.584012054261e-04
1.986979166667e+01	5.056353130579e-02	4.596052698123e-02	1.984235716254e-04	1.860481421779e-04	-2.117253813829e-04	-1.960410176515e-04
