z_A	PHI_DFT_e_A3	PHI_step01_e_A3	RHOB_DFT_e_A3	RHOB_step01_e_A3	RHOION_DFT_e_A3	RHOION_step01_e_A3	PHI_step02_e_A3	RHOB_step02_e_A3	RHOION_step02_e_A3	PHI_step03_e_A3	RHOB_step03_e_A3	RHOION_step03_e_A3	PHI_step04_e_A3	RHOB_step04_e_A3	RHOION_step04_e_A3	PHI_step05_e_A3	RHOB_step05_e_A3	RHOION_step05_e_A3
2.451822916667e+01	1.736219667279e-06	1.741118143610e-06	5.280379865273e-04	5.284172767174e-04	-5.349928324733e-04	-5.364709408518e-04	1.737756801348e-06	5.315570255023e-04	-5.354566903434e-04	1.735300359405e-06	5.300732484945e-04	-5.347154024448e-04	1.736256047665e-06	5.273405580099e-04	-5.350037961899e-04	1.736224235637e-06	5.280809832747e-04	-5.349942073334e-04
2.460937500000e+01	1.695647143599e-06	1.703256412805e-06	5.156712150969e-04	5.176901871168e-04	-5.227428354283e-04	-5.250420971414e-04	1.698570212846e-06	5.209193425057e-04	-5.236261524853e-04	1.694720293047e-06	5.187904356583e-04	-5.224627181772e-04	1.695677927849e-06	5.155287857365e-04	-5.227521202328e-04	1.695654987816e-06	5.156674834259e-04	-5.227452027227e-04
2.470052083333e+01	1.653905960249e-06	1.664217702697e-06	5.036430444574e-04	5.077932728394e-04	-5.101208058777e-04	-5.132410861192e-04	1.658226972983e-06	5.104205715358e-04	-5.114284478473e-04	1.652975573432e-06	5.081068001146e-04	-5.098392060434e-04	1.653930428868e-06	5.040071184617e-04	-5.101281941590e-04	1.653915293082e-06	5.036423128684e-04	-5.101236273806e-04
2.479166666667e+01	1.616384878799e-06	1.629403881931e-06	4.919372640581e-04	4.982985638649e-04	-4.987601128622e-04	-5.027044400876e-04	1.622125808528e-06	4.997191678262e-04	-5.004996281920e-04	1.615463319062e-06	4.976216171618e-04	-4.984808278083e-04	1.616410595326e-06	4.923008211167e-04	-4.987678845656e-04	1.616394552093e-06	4.919642639208e-04	-4.987630416691e-04
2.488281250000e+01	1.577717892667e-06	1.593462617670e-06	4.807632029880e-04	4.889232062882e-04	-4.870363376108e-04	-4.918124488290e-04	1.584906137517e-06	4.889420724523e-04	-4.892171663996e-04	1.576828143722e-06	4.870527962615e-04	-4.867663447389e-04	1.577754639238e-06	4.805646536197e-04	-4.870474689088e-04	1.577729184837e-06	4.807778446756e-04	-4.870397615373e-04
2.497395833333e+01	1.543036963314e-06	1.561532464987e-06	4.701218433845e-04	4.793617458911e-04	-4.765094016584e-04	-4.821260376832e-04	1.551697627159e-06	4.783541940718e-04	-4.791398458425e-04	1.542207689487e-06	4.762026551609e-04	-4.762574775244e-04	1.543087661599e-06	4.692635564964e-04	-4.765247801590e-04	1.543052030668e-06	4.700788839994e-04	-4.765139767532e-04
2.506510416667e+01	1.507294539671e-06	1.528565776207e-06	4.597856870449e-04	4.693000712217e-04	-4.656466403533e-04	-4.721133329274e-04	1.517446444277e-06	4.681621414663e-04	-4.687334666619e-04	1.506550622463e-06	4.651650199169e-04	-4.654203887058e-04	1.507350538204e-06	4.588220875899e-04	-4.656636526990e-04	1.507313204434e-06	4.597160028094e-04	-4.656523146883e-04
2.515625000000e+01	1.475366647526e-06	1.499438474023e-06	4.497410725498e-04	4.587733380467e-04	-4.559341183103e-04	-4.632591922990e-04	1.487025961470e-06	4.586487337822e-04	-4.594827333656e-04	1.474722164998e-06	4.545858620906e-04	-4.557379156691e-04	1.475412794373e-06	4.494968224893e-04	-4.559481466412e-04	1.475386035159e-06	4.497320490750e-04	-4.559400188652e-04
2.524739583333e+01	1.442412838634e-06	1.469312743440e-06	4.401958361578e-04	4.482575415560e-04	-4.458979971857e-04	-4.540916076323e-04	1.455599744314e-06	4.499959913281e-04	-4.499155077132e-04	1.441872467542e-06	4.451670048257e-04	-4.457333225574e-04	1.442440229709e-06	4.410606151882e-04	-4.459063292880e-04	1.442431087347e-06	4.402788341057e-04	-4.459035565518e-04
2.533854166667e+01	1.413052970305e-06	1.442806532687e-06	4.311474379894e-04	4.384695096364e-04	-4.369494260326e-04	-4.460198282509e-04	1.427794204395e-06	4.418779563859e-04	-4.414443055384e-04	1.412621762491e-06	4.367935926680e-04	-4.368179044225e-04	1.413069022771e-06	4.326623143512e-04	-4.369543066076e-04	1.413072277464e-06	4.312429999552e-04	-4.369553134910e-04
2.542968750000e+01	1.382762659142e-06	1.415382135230e-06	4.223675850204e-04	4.302703863819e-04	-4.277074852603e-04	-4.376600441681e-04	1.399089436422e-06	4.335633139823e-04	-4.326901397473e-04	1.382456749001e-06	4.285202337905e-04	-4.276140946140e-04	1.382787494643e-06	4.235544602201e-04	-4.277150555256e-04	1.382786830627e-06	4.223797335201e-04	-4.277148626219e-04
2.552083333333e+01	1.355907684423e-06	1.391389635606e-06	4.138461521195e-04	4.243852380905e-04	-4.195085379150e-04	-4.303423883009e-04	1.373854862905e-06	4.244844202837e-04	-4.249897961186e-04	1.355755920485e-06	4.194686337998e-04	-4.194621688578e-04	1.355957050911e-06	4.140574844855e-04	-4.195236078513e-04	1.355936777781e-06	4.137871098538e-04	-4.195174248053e-04
2.561197916667e+01	1.328167633231e-06	1.366513306404e-06	4.057956610460e-04	4.204939855542e-04	-4.110310458414e-04	-4.227480438122e-04	1.347774284382e-06	4.144254729059e-04	-4.170236707191e-04	1.328200952703e-06	4.093282297567e-04	-4.110412238951e-04	1.328237757015e-06	4.052808775869e-04	-4.110524765216e-04	1.328197431263e-06	4.057578547788e-04	-4.110401548668e-04
2.570312500000e+01	1.303654878063e-06	1.344900504372e-06	3.982174177041e-04	4.166850681396e-04	-4.035360695662e-04	-4.161472375774e-04	1.324958336860e-06	4.033156078524e-04	-4.100515549827e-04	1.303892365111e-06	3.980415248400e-04	-4.036087175923e-04	1.303726559164e-06	3.977961995556e-04	-4.035579909585e-04	1.303682986767e-06	3.982207722702e-04	-4.035446680665e-04
2.579427083333e+01	1.278361916873e-06	1.322586506077e-06	3.908844598949e-04	4.105456226121e-04	-3.957954092237e-04	-4.093262380304e-04	1.301383678443e-06	3.912941200743e-04	-4.028410963640e-04	1.278806144431e-06	3.856003167000e-04	-3.959313959386e-04	1.278422332504e-06	3.910326498231e-04	-3.958138987515e-04	1.278391985870e-06	3.908321956292e-04	-3.958046135138e-04
2.588541666667e+01	1.256147683011e-06	1.303444350118e-06	3.837842216998e-04	4.011561960820e-04	-3.889944267785e-04	-4.034731818567e-04	1.280885387734e-06	3.790582386807e-04	-3.965695629883e-04	1.256789199358e-06	3.725034124316e-04	-3.891909275673e-04	1.256206207796e-06	3.841272613962e-04	-3.890123476684e-04	1.256184307727e-06	3.836251605144e-04	-3.890056447244e-04
2.597656250000e+01	1.233209662221e-06	1.283647425801e-06	3.771246586577e-04	3.898966654271e-04	-3.819656896146e-04	-3.974147546578e-04	1.259644761899e-06	3.679348560544e-04	-3.900652863916e-04	1.234025439326e-06	3.602114665570e-04	-3.822157154558e-04	1.233287061433e-06	3.769193144312e-04	-3.819894074599e-04	1.233250234537e-06	3.769910907323e-04	-3.819781241097e-04
2.606770833333e+01	1.213151739363e-06	1.266761946103e-06	3.709057096227e-04	3.796154938618e-04	-3.758177794776e-04	-3.922464040891e-04	1.241256250817e-06	3.597868146850e-04	-3.844331208139e-04	1.214089247583e-06	3.510061758911e-04	-3.761052631969e-04	1.213253280553e-06	3.699320522273e-04	-3.758489122579e-04	1.213188376077e-06	3.709763981589e-04	-3.758290135428e-04
2.615885416667e+01	1.192483588774e-06	1.249267798173e-06	3.649052247346e-04	3.732849768777e-04	-3.694772003998e-04	-3.868869852956e-04	1.222206184493e-06	3.567773799426e-04	-3.785931380296e-04	1.193448915919e-06	3.471805134389e-04	-3.697733662789e-04	1.192589945909e-06	3.636797611553e-04	-3.695098279475e-04	1.192514748785e-06	3.651426629584e-04	-3.694867599662e-04
2.625000000000e+01	1.174557373513e-06	1.234493600237e-06	3.591191512979e-04	3.724375075720e-04	-3.639760572411e-04	-3.823597073401e-04	1.205813651166e-06	3.600623528742e-04	-3.735664280468e-04	1.175436737953e-06	3.495576668599e-04	-3.642459686051e-04	1.174647732120e-06	3.582143562673e-04	-3.640037880642e-04	1.174592123053e-06	3.592808029485e-04	-3.639867229185e-04
2.634114583333e+01	1.156084237529e-06	1.219147051550e-06	3.537579731189e-04	3.751638544500e-04	-3.583001274065e-04	-3.776507190529e-04	1.188802642894e-06	3.673519160244e-04	-3.683433998568e-04	1.156799688651e-06	3.557774558927e-04	-3.585198214678e-04	1.156162176119e-06	3.532046389771e-04	-3.583240572963e-04	1.156130009843e-06	3.537244288626e-04	-3.583141827264e-04
2.643229166667e+01	1.140164301480e-06	1.206392879021e-06	3.488132680493e-04	3.758600884528e-04	-3.534021907817e-04	-3.737307406123e-04	1.174376356774e-06	3.722037295044e-04	-3.639075135283e-04	1.140725054901e-06	3.601065001421e-04	-3.535744421944e-04	1.140248596983e-06	3.484097176319e-04	-3.534280819078e-04	1.140214767836e-06	3.487673589867e-04	-3.534176931604e-04
2.652343750000e+01	1.123819454123e-06	1.193382743907e-06	3.440494857794e-04	3.695052441960e-04	-3.483562528761e-04	-3.697145653437e-04	1.159692644814e-06	3.677186915431e-04	-3.593750058305e-04	1.124326894700e-06	3.562543183247e-04	-3.485121760107e-04	1.123909994727e-06	3.440074843589e-04	-3.483840719878e-04	1.123863073377e-06	3.441984686447e-04	-3.483696561730e-04
2.661458333333e+01	1.109897829520e-06	1.183022098171e-06	3.394502742684e-04	3.577825270146e-04	-3.440256853467e-04	-3.664803526998e-04	1.147640766131e-06	3.524914418126e-04	-3.556204898942e-04	1.110494747970e-06	3.420455889763e-04	-3.442091350415e-04	1.109969105527e-06	3.402006673588e-04	-3.440475888141e-04	1.109936943823e-06	3.396812819564e-04	-3.440377064934e-04
2.670572916667e+01	1.095622751542e-06	1.172378822577e-06	3.352049478756e-04	3.489304023361e-04	-3.395214010618e-04	-3.630902655035e-04	1.135338096257e-06	3.331362907993e-04	-3.517217762495e-04	1.096406159832e-06	3.224287770631e-04	-3.397621620120e-04	1.095663540351e-06	3.364921297554e-04	-3.395339347568e-04	1.095672446286e-06	3.352316755171e-04	-3.395366737558e-04
2.679687500000e+01	1.083589477359e-06	1.163807020062e-06	3.312527781157e-04	3.487366174661e-04	-3.355857959864e-04	-3.602059858247e-04	1.125213056391e-06	3.206111059902e-04	-3.483665554421e-04	1.084521120301e-06	3.078812375313e-04	-3.358719886218e-04	1.083632204875e-06	3.320431447817e-04	-3.355989205926e-04	1.083653979405e-06	3.310694980494e-04	-3.356056108999e-04
2.688802083333e+01	1.071331864368e-06	1.154866120914e-06	3.272549042776e-04	3.528281532435e-04	-3.313529009050e-04	-3.569613667287e-04	1.114688218892e-06	3.227670492668e-04	-3.446504874613e-04	1.072205834319e-06	3.078168574279e-04	-3.316210735583e-04	1.071414729305e-06	3.270314249259e-04	-3.313783268719e-04	1.071395502529e-06	3.271716079385e-04	-3.313724282796e-04
2.697916666667e+01	1.061193709002e-06	1.148257906905e-06	3.230344755969e-04	3.518569917481e-04	-3.273754425555e-04	-3.540006138275e-04	1.106104367967e-06	3.377029357257e-04	-3.411162340467e-04	1.061734909513e-06	3.221799899227e-04	-3.275411032859e-04	1.061298734855e-06	3.227274448017e-04	-3.274075918156e-04	1.061245347917e-06	3.231870664093e-04	-3.273912495866e-04
2.707031250000e+01	1.050908957038e-06	1.141914354380e-06	3.185569032883e-04	3.440335199712e-04	-3.226929858366e-04	-3.503971146119e-04	1.097331572626e-06	3.524316474456e-04	-3.368322461831e-04	1.050998337368e-06	3.380490241445e-04	-3.227202174776e-04	1.050977641997e-06	3.193804921538e-04	-3.227139154628e-04	1.050962419430e-06	3.186733279906e-04	-3.227092773626e-04
2.716145833333e+01	1.042564754128e-06	1.137569706371e-06	3.134608982579e-04	3.366125824284e-04	-3.175742036069e-04	-3.462671749555e-04	1.090730203416e-06	3.506360087419e-04	-3.321286099849e-04	1.042417903226e-06	3.376419787145e-04	-3.175297995022e-04	1.042590069195e-06	3.150164110754e-04	-3.175818575350e-04	1.042637573398e-06	3.133108161497e-04	-3.175962190937e-04
2.725260416667e+01	1.034203049549e-06	1.132860825014e-06	3.070305653401e-04	3.330227210913e-04	-3.109315415627e-04	-3.403430285781e-04	1.084560752912e-06	3.271039180452e-04	-3.259521257969e-04	1.034258068729e-06	3.145155053901e-04	-3.109479566914e-04	1.034258979554e-06	3.076886953658e-04	-3.109482327707e-04	1.034285114987e-06	3.068437528725e-04	-3.109560330347e-04
2.734375000000e+01	1.027655275914e-06	1.129934760458e-06	2.986788116206e-04	3.268782998925e-04	-3.027326807592e-04	-3.326106359586e-04	1.080496149912e-06	2.958309333914e-04	-3.181771222434e-04	1.028157775070e-06	2.825141106316e-04	-3.028796303326e-04	1.027790860530e-06	2.981033069584e-04	-3.027723329690e-04	1.027723437599e-06	2.988004719751e-04	-3.027526142747e-04
2.743489583333e+01	1.021153659080e-06	1.127657294938e-06	2.880094052458e-04	3.150400844700e-04	-2.918247810376e-04	-3.220083214061e-04	1.076242799162e-06	2.786805491641e-04	-3.074461859784e-04	1.021827184175e-06	2.640224766027e-04	-2.920158777478e-04	1.021301027095e-06	2.879292332646e-04	-2.918665938675e-04	1.021212393249e-06	2.883270312175e-04	-2.918414457435e-04
2.752604166667e+01	1.016261171424e-06	1.127310454253e-06	2.744567405383e-04	3.064066110346e-04	-2.780883404749e-04	-3.082236792201e-04	1.073038051127e-06	2.816105642904e-04	-2.935051101756e-04	1.016519998694e-06	2.658258918616e-04	-2.781586588010e-04	1.016330169446e-06	2.759485586845e-04	-2.781070877428e-04	1.016337269674e-06	2.745668617167e-04	-2.781090159587e-04
2.761718750000e+01	1.011504043672e-06	1.126451459150e-06	2.573832341241e-04	3.040017571597e-04	-2.607118268808e-04	-2.900943693509e-04	1.069782563728e-06	2.852736798379e-04	-2.756181636693e-04	1.011110976067e-06	2.695753978833e-04	-2.606112230712e-04	1.011544826429e-06	2.587072205815e-04	-2.607222643475e-04	1.011599727410e-06	2.572364919269e-04	-2.607363157193e-04
2.770833333333e+01	1.008172253661e-06	1.126600180912e-06	2.366789483990e-04	2.879106521454e-04	-2.399419679193e-04	-2.678947968680e-04	1.068489350491e-06	2.655608967876e-04	-2.541879018339e-04	1.007588548040e-06	2.516767090884e-04	-2.398040135673e-04	1.008322213674e-06	2.356564351389e-04	-2.399774092973e-04	1.008260801442e-06	2.366314659041e-04	-2.399628947885e-04
2.779947916667e+01	1.004966019175e-06	1.128034812617e-06	2.128682521373e-04	2.393852830467e-04	-2.157562965548e-04	-2.419598706028e-04	1.068014817843e-06	2.226918872193e-04	-2.291894243792e-04	1.004829164999e-06	2.115294334399e-04	-2.157271169491e-04	1.005218550989e-06	2.105849387566e-04	-2.158101364004e-04	1.005041279304e-06	2.131039291452e-04	-2.157723420933e-04
2.789062500000e+01	1.002891953111e-06	1.131877808960e-06	1.866767924758e-04	1.782224238811e-04	-1.891195403160e-04	-2.132412319907e-04	1.068649262991e-06	1.815747791602e-04	-2.014254329070e-04	1.003149629961e-06	1.721339268210e-04	-1.891677937687e-04	1.003074997866e-06	1.863062736530e-04	-1.891538196666e-04	1.002979305081e-06	1.869943304467e-04	-1.891358988232e-04
2.798177083333e+01	1.000940435882e-06	1.134830434409e-06	1.589410493415e-04	1.458488538480e-04	-1.609355138570e-04	-1.822839440222e-04	1.068647351615e-06	1.598621658026e-04	-1.717391131201e-04	1.000832071182e-06	1.499155051114e-04	-1.609182091044e-04	1.000997610452e-06	1.609313476935e-04	-1.609446432169e-04	1.001046600160e-06	1.591267426503e-04	-1.609524659906e-04
2.807291666667e+01	9.998512646323e-07	1.136763700748e-06	1.309531943872e-04	1.476019261724e-04	-1.326854355321e-04	-1.507029750269e-04	1.069076386669e-06	1.457911123874e-04	-1.418022126173e-04	9.989693050380e-07	1.343663111060e-04	-1.325691963947e-04	9.999600085968e-07	1.322220182288e-04	-1.326997674831e-04	9.999531802193e-07	1.309665485539e-04	-1.326988674016e-04
2.816406250000e+01	9.988070575414e-07	1.139478982865e-06	1.042939985330e-04	1.445996214107e-04	-1.056362003150e-04	-1.203896522454e-04	1.070252400332e-06	1.188090861360e-04	-1.131350181141e-04	9.978110154099e-07	1.081375622769e-04	-1.055315761812e-04	9.990804440345e-07	1.029470826475e-04	-1.056649161270e-04	9.989048391983e-07	1.041128000337e-04	-1.056464711096e-04
2.825520833333e+01	9.982899478785e-07	1.144841746987e-06	8.017342387113e-05	1.107289589151e-04	-8.107491519310e-05	-9.287672767444e-05	1.072863449901e-06	8.362082440024e-05	-8.708511392958e-05	9.979547073147e-07	7.769929740434e-05	-8.104787480804e-05	9.985688653165e-07	7.814794932656e-05	-8.109741208825e-05	9.984105557432e-07	7.987412077806e-05	-8.108464317854e-05
2.834635416667e+01	9.978123460018e-07	1.149736116449e-06	5.922886534515e-05	6.495350386889e-05	-5.984167639370e-05	-6.887581779057e-05	1.075002074083e-06	6.270510098273e-05	-6.443557459162e-05	9.975774109548e-07	6.247273520421e-05	-5.982768265333e-05	9.979546903106e-07	5.889724834151e-05	-5.985015477660e-05	9.979465342935e-07	5.911429493680e-05	-5.984966904513e-05
2.843750000000e+01	9.976225107530e-07	1.153448640931e-06	4.190876518865e-05	3.851666063973e-05	-4.241963246564e-05	-4.898905804879e-05	1.076170849261e-06	5.672234837875e-05	-4.573397710405e-05	9.962639659388e-07	5.675144150461e-05	-4.236226003375e-05	9.977623901919e-07	4.276278192122e-05	-4.242553958751e-05	9.977327772317e-07	4.208579739141e-05	-4.242428903101e-05
2.852864583333e+01	9.974611929133e-07	1.158392638274e-06	2.847571790816e-05	3.496812776750e-05	-2.883016168409e-05	-3.344180828876e-05	1.077871697635e-06	4.086835524228e-05	-3.113647276119e-05	9.954601172229e-07	3.518389739950e-05	-2.877271720501e-05	9.977279825483e-07	2.882788986113e-05	-2.883782014154e-05	9.975633302444e-07	2.852955792669e-05	-2.883309365174e-05
2.861979166667e+01	9.973362658653e-07	1.163687028721e-06	1.863078593535e-05	2.741601958573e-05	-1.876422563497e-05	-2.186699830088e-05	1.081388484669e-06	9.003055648556e-06	-2.033341026852e-05	9.966798411020e-07	3.352292902855e-06	-1.875195966897e-05	9.975984579378e-07	1.820202636481e-05	-1.876912489235e-05	9.974804208394e-07	1.827194983369e-05	-1.876691928652e-05
2.871093750000e+01	9.973358220419e-07	1.166923845430e-06	1.163096457397e-05	-1.705529186349e-06	-1.168427395323e-05	-1.365387061758e-05	1.084767037519e-06	-7.766996180194e-06	-1.270063599404e-05	9.978678934620e-07	-7.998982411568e-07	-1.169046480834e-05	9.975026519271e-07	1.102343350786e-05	-1.168621508957e-05	9.975022489324e-07	1.129656362728e-05	-1.168621041010e-05
2.880208333333e+01	9.972349641873e-07	1.173480995943e-06	6.859249240917e-06	-1.266904926325e-05	-6.953215296059e-06	-8.171348932817e-06	1.086514597065e-06	1.565767125353e-05	-7.570879281533e-06	9.959194038256e-07	2.611124638806e-05	-6.944105071338e-06	9.974631669825e-07	6.555854678140e-06	-6.954795565648e-06	9.973594364533e-07	7.023436606125e-06	-6.954077250115e-06
2.889322916667e+01	9.973349331043e-07	1.186147650793e-06	3.874790471346e-06	3.239540217080e-05	-3.952552392384e-06	-4.694192474543e-06	1.089407368835e-06	5.117697008075e-05	-4.314600114058e-06	9.933915789576e-07	3.787178733210e-05	-3.937030485435e-06	9.976698861863e-07	4.425863458989e-06	-3.953870779421e-06	9.974336187497e-07	4.237534008323e-06	-3.952940824271e-06
2.898437500000e+01	9.971479174903e-07	1.191046015859e-06	2.135633818524e-06	4.115671391088e-05	-2.143828311696e-06	-2.556973867829e-06	1.093409216238e-06	3.180904179882e-05	-2.349162459586e-06	9.946038686182e-07	1.308085281345e-05	-2.138395912009e-06	9.973711994396e-07	3.511396200977e-06	-2.144305079034e-06	9.972982266527e-07	2.133914078371e-06	-2.144149263281e-06
2.907552083333e+01	9.973214341286e-07	1.187501432586e-06	1.074586277195e-06	-1.180743971532e-04	-1.109565499395e-06	-1.319266821948e-06	1.097818745732e-06	-7.179664103146e-05	-1.220491085212e-06	9.991918487728e-07	-1.438370323729e-05	-1.111632172549e-06	9.973857690621e-07	2.055934614312e-06	-1.109636585489e-06	9.975312630431e-07	6.887402528865e-07	-1.109797349368e-06
2.916666666667e+01	9.971200168351e-07	1.214430628739e-06	4.174637126875e-07	-3.676737711766e-04	-5.473230803549e-07	-6.655066885558e-07	1.112137915660e-06	-1.960394824768e-04	-6.099485552272e-07	1.000125965623e-06	-1.581119969171e-05	-5.489617395953e-07	9.973643521815e-07	-2.919077531294e-09	-5.474562806332e-07	9.973254238576e-07	-6.958480749775e-09	-5.474350589858e-07
2.925781250000e+01	9.973895211900e-07	1.327095720737e-06	7.940011484699e-08	-4.804520638980e-04	-2.574181736688e-07	-3.416130092286e-07	1.160952559536e-06	-2.440480132363e-04	-2.992696773350e-07	9.954947588245e-07	-2.808128860686e-06	-2.569324802719e-07	9.981886837878e-07	-1.296356867846e-06	-2.576230209015e-07	9.975714750076e-07	-1.950328655830e-07	-2.574648137463e-07
2.934895833333e+01	9.971236124402e-07	1.545851908401e-06	-3.070479877233e-08	-3.847195468187e-04	-1.152791387912e-07	-1.778645251442e-07	1.260254150440e-06	-1.948288600043e-04	-1.454032722051e-07	9.878040141846e-07	4.798969539191e-06	-1.142089387094e-07	9.985907152510e-07	-1.309732414369e-06	-1.154475922601e-07	9.973519601404e-07	-1.763512992474e-07	-1.153053581324e-07
2.944010416667e+01	9.975159360737e-07	1.850207305629e-06	-3.639099359497e-08	-2.098058520884e-04	-4.919818478382e-08	-9.049640961424e-08	1.406746906576e-06	-1.086917504534e-04	-6.914786652340e-08	9.825631242459e-07	4.419748537071e-06	-4.846562507597e-08	9.995798931638e-07	-7.449567310455e-07	-4.929928321869e-08	9.978892796710e-07	-1.099415245686e-07	-4.921647252514e-08
2.953125000000e+01	9.972769669596e-07	2.201191342009e-06	-1.786709704767e-08	-8.191395032174e-05	-1.997837797043e-08	-4.351764176092e-08	1.581300500574e-06	-4.397713488060e-05	-3.151474806864e-08	9.796365257508e-07	1.977922079997e-06	-1.962733780302e-08	9.998558791916e-07	-2.851671706266e-07	-2.002968691074e-08	9.978642234772e-07	-5.082252349435e-08	-1.999006201583e-08
2.962239583333e+01	9.977603694573e-07	2.571988129942e-06	-6.443895883470e-09	-2.359299773357e-05	-7.727805918951e-09	-1.954037230859e-08	1.769182055979e-06	-1.318153983364e-05	-1.360259720483e-08	9.793521143377e-07	5.627589725728e-07	-7.586178176226e-09	1.000818171968e-06	-7.902078721662e-08	-7.751326512500e-09	9.985927962778e-07	-1.807628215062e-08	-7.734209086536e-09
2.971354166667e+01	9.974031939955e-07	2.947678849955e-06	-1.211832840473e-09	-5.114638903385e-06	-2.842312992708e-09	-8.181540646682e-09	1.960294147749e-06	-2.968778665258e-06	-5.531952533114e-09	9.790096213756e-07	1.104205048265e-07	-2.790244653129e-09	1.000931370112e-06	-1.585352894082e-08	-2.852298237901e-09	9.984908225659e-07	-4.276539008736e-09	-2.845391215159e-09
2.980468750000e+01	9.979445829333e-07	3.325574063155e-06	-5.523754860273e-10	-8.468303584900e-07	-9.955659759330e-10	-3.205362271037e-09	2.153291719684e-06	-5.083076268099e-07	-2.121501915096e-09	9.797875802513e-07	1.499272782821e-08	-9.775726180820e-10	1.001942278933e-06	-2.795757841701e-09	-9.995267247009e-10	9.992897895039e-07	-1.149312034730e-09	-9.968987864136e-10
2.989583333333e+01	9.975634600324e-07	3.702776053357e-06	2.363964207699e-10	-1.077331222929e-07	-3.314311415762e-10	-1.177912078939e-09	2.345549106508e-06	-6.630886165519e-08	-7.673360122736e-10	9.796888652187e-07	1.801454138555e-09	-3.255319413991e-10	1.002030785862e-06	-2.914034923149e-11	-3.329051603180e-10	9.991666707049e-07	1.498581880898e-10	-3.319601453979e-10
2.998697916667e+01	9.981694873032e-07	4.080996331344e-06	-2.687305157204e-10	-1.095746347995e-08	-1.050499395015e-10	-4.071632131218e-10	2.538819624447e-06	-6.992988584701e-09	-2.622475560337e-10	9.805843848815e-07	-1.578441771333e-10	-1.032115483409e-10	1.003106498477e-06	-2.932207476105e-10	-1.055659452197e-10	1.000030760960e-06	-2.781137663027e-10	-1.052444819846e-10
3.007812500000e+01	9.976527835751e-07	4.458097238093e-06	2.571147869964e-10	-5.629515365414e-10	-3.163078062411e-11	-1.325510316035e-10	2.730970311641e-06	-2.679177101867e-10	-8.468946504072e-11	9.803580093722e-07	2.658218587037e-10	-3.108609300622e-11	1.003059490675e-06	2.552620579798e-10	-3.180102077221e-11	9.997721265832e-07	2.563073578077e-10	-3.169751431712e-11
3.016927083333e+01	9.983088126111e-07	4.836370904448e-06	-2.501448416928e-10	-3.042224434247e-10	-9.067147331644e-12	-4.071261764447e-11	2.924293990125e-06	-2.831670561873e-10	-2.588154821353e-11	9.813044451614e-07	-2.524186452672e-10	-8.913733153125e-12	1.004185216821e-06	-2.501928547115e-10	-9.120151808727e-12	1.000686225538e-06	-2.501643539785e-10	-9.088592091538e-12
3.026041666667e+01	9.977630949274e-07	5.213442788999e-06	2.431735386843e-10	2.454062117652e-10	-2.468347410604e-12	-1.180451099004e-11	3.116415946564e-06	2.425890434972e-10	-7.483004646621e-12	9.810491402277e-07	2.454994886985e-10	-2.427274211653e-12	1.004109196473e-06	2.431195294431e-10	-2.483938721265e-12	1.000398577819e-06	2.431425060676e-10	-2.474822591209e-12
3.035156250000e+01	9.984833939460e-07	5.591780429263e-06	-2.365242024202e-10	-2.409477656476e-10	-6.396418087052e-13	-3.234916124265e-12	3.309803919403e-06	-2.373976022934e-10	-2.049299870275e-12	9.820598531476e-07	-2.386821324883e-10	-6.291907289356e-13	1.005299192759e-06	-2.364806598378e-10	-6.439780274675e-13	1.001376946818e-06	-2.364963473743e-10	-6.414827520684e-13
3.044270833333e+01	9.978007155650e-07	5.968715021183e-06	2.301576610675e-10	2.341099338398e-10	-1.573516247018e-13	-8.380562049087e-13	3.501788917853e-06	2.308566636216e-10	-5.313629238303e-13	9.816675883663e-07	2.321694687274e-10	-1.548243550477e-13	1.005086211739e-06	2.301190370764e-10	-1.584926855824e-13	1.000952338421e-06	2.301303528553e-10	-1.578452368518e-13
3.053385416667e+01	9.985757774386e-07	6.347107099717e-06	-2.240552658953e-10	-2.275617354961e-10	-3.684755242720e-14	-2.054358194504e-13	3.695231654149e-06	-2.246436652283e-10	-1.305858570126e-13	9.827330643037e-07	-2.259347926112e-10	-3.626681227292e-14	1.006330970902e-06	-2.240212740217e-10	-3.713181982739e-14	1.001985470290e-06	-2.240285529228e-10	-3.697251945281e-14
3.062500000000e+01	9.978694844149e-07	6.724017742425e-06	2.181981685756e-10	2.212428358594e-10	-8.189313246058e-15	-4.765385976027e-14	3.887193037823e-06	2.186829404458e-10	-3.040146558487e-14	9.823171849498e-07	2.199577597537e-10	-8.062488475120e-15	1.006094375250e-06	2.181683638156e-10	-8.256423299132e-15	1.001537247266e-06	2.181720190249e-10	-8.219217364390e-15
3.071614583333e+01	9.987155914500e-07	7.102480540075e-06	-2.125686411372e-10	-2.151671116062e-10	-1.732430637744e-15	-1.046760384934e-14	4.080706819278e-06	-2.129603771332e-10	-6.711008790426e-15	9.834537060605e-07	-2.142192762013e-10	-1.706089855318e-15	1.007410179595e-06	-2.125426169914e-10	-1.747481961719e-15	1.002641424312e-06	-2.125430355561e-10	-1.739200391540e-15
