z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
1.057291666667e+01	-2.783901281109e+00	2.538845686008e+00	-1.704503332183e-06	-1.469006783687e-05	-1.472434029262e-20	-4.103746458397e-37
1.066406250000e+01	-2.693157554012e+00	2.767038610781e+00	-4.619538791741e-07	-6.876883349551e-06	-7.007492364939e-20	-4.347063728595e-37
1.075520833333e+01	-2.679698353132e+00	2.918353682142e+00	1.236960480820e-06	-1.310285823338e-06	-2.966665223446e-20	-4.520675257087e-37
1.084635416667e+01	-2.687854007054e+00	3.048480125521e+00	5.659794729825e-06	5.783344845248e-06	1.997283698734e-21	-4.680330282864e-37
1.093750000000e+01	-2.660693881878e+00	3.214352366951e+00	1.753255176962e-05	2.181141494009e-05	-4.073049037458e-20	-4.775855837618e-37
1.102864583333e+01	-2.590214345557e+00	3.424029248527e+00	4.299766947730e-05	5.857370887578e-05	-5.374778095784e-20	-4.830462296297e-37
1.111979166667e+01	-2.507790939322e+00	3.646210429082e+00	8.416256689028e-05	1.292144185772e-04	-2.440216305459e-20	-4.855867663269e-37
1.121093750000e+01	-2.442263013537e+00	3.852231711454e+00	1.319415893665e-04	2.393824333187e-04	-9.065962127140e-21	-4.794891535218e-37
1.130208333333e+01	-2.400023038269e+00	4.035895600520e+00	1.671216431323e-04	3.774291988172e-04	2.529181907932e-20	-4.790585436062e-37
1.139322916667e+01	-2.367109294213e+00	4.211395355861e+00	1.734766133276e-04	5.138794915091e-04	6.803084712350e-20	-4.818055795662e-37
1.148437500000e+01	-2.319403179822e+00	4.402998294914e+00	1.496057970054e-04	6.144749699203e-04	-1.097499100048e-20	-4.840047582559e-37
1.157552083333e+01	-2.240559892880e+00	4.627146603535e+00	1.074710457494e-04	6.575630341071e-04	1.649950614225e-20	-4.915827399797e-37
1.166666666667e+01	-2.167021564608e+00	4.847372245452e+00	6.304980111424e-05	6.420225718579e-04	-6.045120549581e-20	-4.999248914479e-37
1.175781250000e+01	-2.128825881384e+00	5.033560463346e+00	2.794433033351e-05	5.820658202708e-04	-1.059948423850e-20	-5.155632641212e-37
1.184895833333e+01	-2.169152079087e+00	5.142387422044e+00	5.147928571705e-06	4.965284541431e-04	-6.381395037731e-20	-5.360560762252e-37
1.194010416667e+01	-2.303521828825e+00	5.158203046338e+00	-8.723327149434e-06	4.011454646155e-04	-2.369524697505e-20	-5.720023971590e-37
1.203125000000e+01	-2.478930167024e+00	5.133861273336e+00	-1.756961103614e-05	3.060551109573e-04	-6.409102069646e-20	-6.261485753581e-37
1.212239583333e+01	-2.654423394216e+00	5.110205253427e+00	-2.289503463661e-05	2.164085073937e-04	-5.022184104513e-20	-7.046700331809e-37
1.221354166667e+01	-2.821452348033e+00	5.095652316246e+00	-2.481238469104e-05	1.337600574926e-04	-8.897927508573e-20	-8.137843378567e-37
1.230468750000e+01	-2.959338341909e+00	5.110791938737e+00	-2.351192962422e-05	5.755956156195e-05	-9.016347413270e-21	-9.611531867026e-37
1.239583333333e+01	-3.044057499501e+00	5.179543632107e+00	-1.956119274560e-05	-1.333196211769e-05	-5.255323686796e-20	-1.154391946126e-36
1.248697916667e+01	-3.062401462383e+00	5.315051001484e+00	-1.356334655234e-05	-7.930250338444e-05	-7.181116501357e-20	-1.407659704036e-36
1.257812500000e+01	-3.021142331723e+00	5.510461891872e+00	-6.282705420516e-06	-1.393519001892e-04	-6.675020113858e-20	-1.734687710407e-36
1.266927083333e+01	-2.933780533985e+00	5.752236786244e+00	1.070211735543e-06	-1.912469627162e-04	-4.449805256177e-20	-2.159490036004e-36
1.276041666667e+01	-2.811491492968e+00	6.029138296493e+00	6.949776834638e-06	-2.322917265994e-04	-7.758592030496e-20	-2.702950990980e-36
1.285156250000e+01	-2.698457266310e+00	6.296959025545e+00	9.780691259323e-06	-2.602076093946e-04	-2.343825208947e-20	-3.402234220011e-36
1.294270833333e+01	-2.638229306570e+00	6.512101547788e+00	8.500267413440e-06	-2.738516713983e-04	-5.794088596630e-20	-4.294010605239e-36
